tbId|deviceName|label|identifier|deviceType|deviceProfile|slaveId|centralId|gcdrCustomerId|gcdrAssetId|gcdrDeviceId|gcdrSyncAt
ec77ee20-a93c-11f0-afe1-175479a33d89|HIDR. SCMS203FL2|RIACHUELO|203F_L2|HIDROMETRO|HIDROMETRO|55|186bbdcb-95bc-4290-bf33-1ce89e48ffb4|||0790db71-cf32-4d9c-8a73-21c8444c812e|
07bc5e50-a93d-11f0-afe1-175479a33d89|HIDR. SCMS303AL3|APERTE O PLAY GAMES|303A_L3|HIDROMETRO|HIDROMETRO|89|186bbdcb-95bc-4290-bf33-1ce89e48ffb4|||624848c2-6509-4bb8-9882-2a7f245b839b|
ed5e5680-a93c-11f0-afe1-175479a33d89|HIDR. SCMS203GL2|FRAGANCE|203G_L2|HIDROMETRO|HIDROMETRO|56|186bbdcb-95bc-4290-bf33-1ce89e48ffb4|||470b7065-61cc-4229-8a88-4757259f50fd|
c6e47c00-a93c-11f0-afe1-175479a33d89|HIDR. SCMS103CL1|NATURA|103C_L1|HIDROMETRO|HIDROMETRO|10|186bbdcb-95bc-4290-bf33-1ce89e48ffb4|||d66867d9-4718-430b-b825-dd7ce5edbddd|
e2624bb0-a93c-11f0-afe1-175479a33d89|HIDR. SCMS107BCDL1|JAKELAINE JOIAS|107BCD_L1|HIDROMETRO|HIDROMETRO|43|186bbdcb-95bc-4290-bf33-1ce89e48ffb4|||b7d5faff-7015-4f97-83e1-0b572c1a283f|
f07d97e0-a93c-11f0-afe1-175479a33d89|HIDR. SCMS204ABCDEL2|LE BISCUIT|204ABCDE_L2|HIDROMETRO|HIDROMETRO|60|186bbdcb-95bc-4290-bf33-1ce89e48ffb4|||74c747f0-c733-4411-ac36-7094d31a016a|
e0d2d210-a93c-11f0-afe1-175479a33d89|HIDR. SCMS107AL1|REI DOS VINHOS|107A_L1|HIDROMETRO|HIDROMETRO|41|186bbdcb-95bc-4290-bf33-1ce89e48ffb4|||54a48769-dd4d-4a94-95ca-153ae0d8a846|
d6a89630-a93c-11f0-afe1-175479a33d89|HIDR. SCMS106FL1|VISÃO EXPRESS 106F|106F_L1|HIDROMETRO|HIDROMETRO|29|186bbdcb-95bc-4290-bf33-1ce89e48ffb4|||c2abcce6-e1f8-478a-8e90-c48830249fa6|
24333400-a93d-11f0-afe1-175479a33d89|HIDR. SCMSQ302L3|KOMBEER|Q302_L3|HIDROMETRO|HIDROMETRO|124|186bbdcb-95bc-4290-bf33-1ce89e48ffb4|||d01638c0-9529-4813-9024-7ee08de6df5a|
ca03e470-a93c-11f0-afe1-175479a33d89|HIDR. SCMS103EFL1|LASER ROSA|103EF_L1|HIDROMETRO|HIDROMETRO|14|186bbdcb-95bc-4290-bf33-1ce89e48ffb4|||5049c214-9c7c-42a0-b4af-ef1ed7d722c9|
1afc0ab0-a93d-11f0-afe1-175479a33d89|HIDR. SCMSQ108|MC DONALDS DEPÓSITO G2|Q108|HIDROMETRO|HIDROMETRO|113|186bbdcb-95bc-4290-bf33-1ce89e48ffb4|||a18a8103-2154-4301-ae1a-3af68d2237a2|
