tbId|deviceName|label|identifier|deviceType|deviceProfile|slaveId|centralId|gcdrCustomerId|gcdrAssetId|gcdrDeviceId|gcdrSyncAt
e12977a0-9c85-11f0-afe1-175479a33d89|3F MOTR. SCMAL2ACAC-Fancoil16|Fancoil 16|Fancoil|FANCOIL|FANCOIL|165|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|c057c600-eecb-46e5-8895-3ddb50d57178|93806ec7-e47c-4a24-85cd-a451d0bf6b6b|2026-03-09T20:48:17.711Z
e3cc0ef0-9c85-11f0-afe1-175479a33d89|3F MOTR. SCMAL2ACAC-Fancoil19|Fancoil 19|Fancoil|FANCOIL|FANCOIL|168|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|c057c600-eecb-46e5-8895-3ddb50d57178|f20ecdc9-877b-4c8b-a49a-2d57232d9f63|2026-03-09T20:48:17.711Z
3aefad00-9181-11f0-a06d-e9509531b1d5|3F MOTR. SCMAL2ACCAGBAG-C 01|Bomba Condensada 1|CAG|MOTOR|MOTOR|127|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|3a5ed21f-f4dd-4174-b3d8-43938d272364|5e7f1446-89c2-42d1-8059-f72bd405e8a7|2026-03-09T20:48:17.711Z
ac04e0d0-9011-11f0-a06d-e9509531b1d5|3F SCMAL2ACEL7|Elevador 7|ELEVADORES|ELEVADOR|ELEVADOR|86|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|b3c5a27b-dbc3-4c96-90bb-de3987b7e91e|36860c96-b2dd-4bb6-858c-f76cc89ce432|2026-03-09T20:48:17.711Z
dc7d7bc0-9c85-11f0-afe1-175479a33d89|3F MOTR. SCMAL2ACAC-Fancoil11|Fancoil 11|Fancoil|FANCOIL|FANCOIL|160|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|c057c600-eecb-46e5-8895-3ddb50d57178|9c78893f-1786-4e8b-8a28-f7c85940cd24|2026-03-09T20:48:17.711Z
e207f0c0-9c85-11f0-afe1-175479a33d89|3F MOTR. SCMAL2ACAC-Fancoil17|Fancoil 17|Fancoil|FANCOIL|FANCOIL|166|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|c057c600-eecb-46e5-8895-3ddb50d57178|932ddda7-1166-4b52-8dcb-165c83df9df9|2026-03-09T20:48:17.711Z
b551dc10-9011-11f0-a06d-e9509531b1d5|3F SCMAL2ACBOMBH1|Bomba hidráulica 1|BOMBASHIDRAULICAS|BOMBA_HIDRAULICA|BOMBA_HIDRAULICA|103|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|27d75172-d0c3-4336-9fc1-eb45af426c95|17331125-7baa-4db8-a284-92b76f20ae81|2026-03-09T20:48:17.711Z
b33bf460-9011-11f0-a06d-e9509531b1d5|3F SCMAL2ACBOMBH2|Bomba hidrúlica 2|BOMBASHIDRAULICAS|BOMBA_HIDRAULICA|BOMBA_HIDRAULICA|99|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|27d75172-d0c3-4336-9fc1-eb45af426c95|9b094de8-18b1-4067-a06c-25bec1fdc0c5|2026-03-09T20:48:17.711Z
38d1d610-9181-11f0-a06d-e9509531b1d5|3F MOTR. SCMAL2ACCAGBAG-S 01|Bomba Secundária 1|CAG|MOTOR|MOTOR|124|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|3a5ed21f-f4dd-4174-b3d8-43938d272364|1f84cdbf-86c1-41be-9d2a-fcf4d532584e|2026-03-09T20:48:17.711Z
d35323b0-9c85-11f0-afe1-175479a33d89|3F MOTR. SCMAL2ACAC-Fancoil1|Fancoil 1|Fancoil|FANCOIL|FANCOIL|150|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|c057c600-eecb-46e5-8895-3ddb50d57178|4814df83-1195-4eae-8aba-b1ae6b041531|2026-03-09T20:48:17.711Z
38140450-9181-11f0-a06d-e9509531b1d5|3F MOTR. SCMAL2ACCAGBAG-P R|Bomba Primária 3|CAG|MOTOR|MOTOR|123|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|3a5ed21f-f4dd-4174-b3d8-43938d272364|a317f4d8-d696-41c8-a552-0668e3932a6b|2026-03-09T20:48:17.711Z
3c5bc020-9181-11f0-a06d-e9509531b1d5|3F MOTR. SCMAL2ACCAGBAG-C R|Bomba Condensada 3|CAG|MOTOR|MOTOR|129|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|3a5ed21f-f4dd-4174-b3d8-43938d272364|687da2ad-0a08-40da-ac5c-1b1de69bb519|2026-03-09T20:48:17.711Z
b2899450-9011-11f0-a06d-e9509531b1d5|3F SCMAL2ACBOMBI2|Bomba de incendio 2|BOMBASINCENDIO|BOMBA_INCENDIO|BOMBA_INCENDIO|98|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|47f4f731-d40c-4089-839c-77d43eb93632|b1df1ef5-9379-4955-8ca9-f419d2858106|2026-03-09T20:48:17.711Z
b207ba20-9011-11f0-a06d-e9509531b1d5|3F SCMAL2ACBOMBI1|Bomba de incendio 1|BOMBASINCENDIO|BOMBA_INCENDIO|BOMBA_INCENDIO|97|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|47f4f731-d40c-4089-839c-77d43eb93632|d689a53f-44f0-43b3-9126-307321de5b31|2026-03-09T20:48:17.711Z
b5d738b0-9011-11f0-a06d-e9509531b1d5|3F SCMAL2ACBOMBH6|Bomba hidrúlica 6|BOMBASHIDRAULICAS|BOMBA_HIDRAULICA|BOMBA_HIDRAULICA|104|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|27d75172-d0c3-4336-9fc1-eb45af426c95|26c7dd48-d5f3-4068-99d8-7ced4875e197|2026-03-09T20:48:17.711Z
b3c0dbd0-9011-11f0-a06d-e9509531b1d5|3F SCMAL2ACBOMBH3|Bomba hidraulica 3|BOMBASHIDRAULICAS|BOMBA_HIDRAULICA|BOMBA_HIDRAULICA|100|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|27d75172-d0c3-4336-9fc1-eb45af426c95|cc088121-264b-40a4-a3fc-45827cee6210|2026-03-09T20:48:17.711Z
daa25320-9c85-11f0-afe1-175479a33d89|3F MOTR. SCMAL2ACAC-Fancoil 9|Fancoil 9 Está desativado|Fancoil|FANCOIL|FANCOIL|158|d3202744-05dd-46d1-af33-495e9a2ecd52|e04046d4-baa4-44e9-a378-4dfebe4140f1|c057c600-eecb-46e5-8895-3ddb50d57178|b4e6cf1b-5420-44a6-a75d-ecd7cb7982dd|2026-03-09T20:48:17.711Z
