tbId|deviceName|label|identifier|deviceType|deviceProfile|slaveId|centralId|gcdrCustomerId|gcdrAssetId|gcdrDeviceId|gcdrSyncAt
36f71ff0-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_EL7_L2|Elevador 7 L2|ELEVADORES|ELEVADOR|ELEVADOR|188|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||25ccc0a4-beb8-4500-8b1f-2ab5949a58d5|
5922aef0-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_AR13_L2|Casa de Máquina AR 2 L2|CAG|FANCOIL|FANCOIL|223|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||e3ac5998-c72c-4155-a571-e73ddabe0999|
32198cc0-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_EL2_L2|Elevador 2 L2|ELEVADORES|ELEVADOR|ELEVADOR|183|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||c5dd6d37-91ae-4dbe-a684-570eb1ba3e5a|
2d382900-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_ER10_L2|Escada Rolante 10 L2|ESCADASROLANTES|ESCADA_ROLANTE|ESCADA_ROLANTE|178|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||3149b727-ffe6-4d62-ae5c-9a943f791e52|
330ec230-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_EL3_L2|Elevador 3 L2|ELEVADORES|ELEVADOR|ELEVADOR|184|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||35835b22-36f9-4d9a-880f-10445deb8ccf|
3bdfd6b0-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_Bomba_CAG1_L2|Bomba CAG 1 L2|CAG|BOMBA_CAG|BOMBA_CAG|193|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||09f2699f-fc80-45f3-be2f-71c15160e245|
4b798580-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_Bomba_Hidráulica4_L2|Bomba Hidráulica 4 L2|BOMBA_HIDRAULICA|BOMBA_HIDRAULICA|BOMBA_HIDRAULICA|209|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||76d671c7-1ce1-4982-96ac-06945dcbf072|
38e0a070-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_BombaIncendio_2_L2|Bomba de Incêncio 1 L2|BOMBA_INCENDIO|BOMBA_INCENDIO|BOMBA_INCENDIO|190|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||920065a8-9ecc-4caf-a8cb-bc48f36243ea|
37eacec0-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_BombaIncendio_1_L2|Bomba de Incêncio 1 L2|BOMBA_INCENDIO|BOMBA_INCENDIO|BOMBA_INCENDIO|189|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||3d6ed08b-8fc1-4f97-b115-8f9e741dbeb7|
3fbe2250-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_Bomba_CAG5_L2|Bomba CAG 5 L2|CAG|BOMBA_CAG|BOMBA_CAG|197|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||357e2708-c222-48c0-903b-2a5e60b4932b|
211d75c0-fb11-11f0-998e-25174baff087|3F SCMoxuara207i|3F SCMoxuara207i|N/A|3F_MEDIDOR||332|e982edf9-edb1-4aa6-8a14-4782465ae5a3||||
3ecd80c0-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_Bomba_CAG4_L2|Bomba CAG 4 L2|CAG|BOMBA_CAG|BOMBA_CAG|196|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||c1c51cb9-c2d3-418a-85e5-4e26a868d637|
42aa45c0-b4de-11f0-be7f-e760d1498268|3F SCMOXUARAAC_Bomba_CAG8_L2|Bomba CAG 8 L2|CAG|BOMBA_CAG|BOMBA_CAG|200|e982edf9-edb1-4aa6-8a14-4782465ae5a3|||3bb28191-7f6c-4ded-9390-6a5834464beb|
