bucket,value
2026-03-27T11,839.962
2026-03-27T12,1095.152
2026-03-27T13,1152.730
2026-03-27T14,1140.063
2026-03-27T15,1117.492
2026-03-27T16,1072.581
2026-03-27T17,998.649
2026-03-27T18,827.985
2026-03-27T19,831.210
2026-03-27T20,817.160
2026-03-27T21,775.013
2026-03-27T22,551.606
2026-03-27T23,326.357
2026-03-28T00,269.944
2026-03-28T01,260.547
2026-03-28T02,244.700
2026-03-28T03,238.435
2026-03-28T04,241.199
2026-03-28T05,235.487
2026-03-28T06,271.602
2026-03-28T07,340.332
2026-03-28T08,428.041
2026-03-28T09,716.779
2026-03-28T10,1121.419
2026-03-28T11,1156.981
2026-03-28T12,1171.538
2026-03-28T13,1172.275
2026-03-28T14,1161.035
2026-03-28T15,1151.269
2026-03-28T16,1138.739
2026-03-28T17,1144.083
2026-03-28T18,1134.133
2026-03-28T19,1140.951
2026-03-28T20,1138.739
2026-03-28T21,1091.937
2026-03-28T22,650.445
2026-03-28T23,336.278
2026-03-29T00,250.415
2026-03-29T01,241.201
2026-03-29T02,228.119
2026-03-29T03,224.433
2026-03-29T04,228.671
2026-03-29T05,228.671
2026-03-29T06,236.595
2026-03-29T07,258.522
2026-03-29T08,332.596
2026-03-29T09,430.993
2026-03-29T10,616.363
2026-03-29T11,980.652
2026-03-29T12,1013.267
2026-03-29T13,1140.777
2026-03-29T14,1129.722
2026-03-29T15,1101.898
2026-03-29T16,1105.951
2026-03-29T17,1108.531
2026-03-29T18,1044.776
2026-03-29T19,1019.163
2026-03-29T20,964.253
2026-03-29T21,627.418
2026-03-29T22,622.996
2026-03-29T23,571.586
2026-03-30T00,539.884
2026-03-30T01,533.803
2026-03-30T02,519.983
2026-03-30T03,516.483
2026-03-30T04,517.957
2026-03-30T05,505.795
2026-03-30T06,293.343
2026-03-30T07,353.228
2026-03-30T08,453.834
2026-03-30T09,584.843
2026-03-30T10,775.921
2026-03-30T11,849.441
2026-03-30T12,1029.464
2026-03-30T13,1112.566
2026-03-30T14,1147.759
2026-03-30T15,1127.306
2026-03-30T16,1048.074
2026-03-30T17,986.900
2026-03-30T18,830.831
2026-03-30T19,830.278
2026-03-30T20,808.351
2026-03-30T21,719.538
2026-03-30T22,687.845
2026-03-30T23,575.262
2026-03-31T00,566.142
2026-03-31T01,557.159
2026-03-31T02,543.109
2026-03-31T03,540.346
2026-03-31T04,540.576
2026-03-31T05,522.610
2026-03-31T06,300.806
2026-03-31T07,357.927
2026-03-31T08,438.081
2026-03-31T09,590.096
2026-03-31T10,778.042
2026-03-31T11,891.593
2026-03-31T12,1097.966
2026-03-31T13,1138.964
2026-03-31T14,1125.605
2026-03-31T15,1115.240
2026-03-31T16,1060.192
2026-03-31T17,952.630
2026-03-31T18,823.647
2026-03-31T19,828.484
2026-03-31T20,802.227
2026-03-31T21,739.578
2026-03-31T22,683.609
2026-03-31T23,594.472
2026-04-01T00,664.622
2026-04-01T01,654.084
2026-04-01T02,632.050
2026-04-01T03,625.823
2026-04-01T04,625.344
2026-04-01T05,602.591
2026-04-01T06,354.944
2026-04-01T07,422.724
2026-04-01T08,513.735
2026-04-01T09,667.017
2026-04-01T10,935.022
2026-04-01T11,1001.604
2026-04-01T12,1340.980
2026-04-01T13,1329.005
2026-04-01T14,1306.491
2026-04-01T15,1268.171
2026-04-01T16,1182.908
2026-04-01T17,1158.478
2026-04-01T18,982.204
2026-04-01T19,984.599
2026-04-01T20,944.362
2026-04-01T21,873.709
2026-04-01T22,722.103
2026-04-01T23,596.843
2026-04-02T00,626.644
2026-04-02T01,621.853
2026-04-02T02,635.326
2026-04-02T03,628.440
2026-04-02T04,625.745
2026-04-02T05,598.500
2026-04-02T06,378.441
2026-04-02T07,465.567
2026-04-02T08,571.255
2026-04-02T09,725.446
2026-04-02T10,984.726
2026-04-02T11,1025.145
2026-04-02T12,1387.418
2026-04-02T13,1397.298
2026-04-02T14,1355.981
2026-04-02T15,1296.700
2026-04-02T16,1270.054
2026-04-02T17,1235.024
2026-04-02T18,1026.342
2026-04-02T19,1020.953
2026-04-02T20,980.534
2026-04-02T21,916.163
2026-04-02T22,734.427
2026-04-02T23,609.578
2026-04-03T00,582.908
2026-04-03T01,578.417
2026-04-03T02,559.855
2026-04-03T03,562.550
2026-04-03T04,560.454
2026-04-03T05,529.917
2026-04-03T06,366.151
2026-04-03T07,448.782
2026-04-03T08,556.861
2026-04-03T09,691.287
2026-04-03T10,955.646
2026-04-03T11,1086.179
2026-04-03T12,1345.449
2026-04-03T13,1409.219
2026-04-03T14,1409.219
2026-04-03T15,1389.459
2026-04-03T16,1294.254
2026-04-03T17,1277.189
2026-04-03T18,1149.949
2026-04-03T19,1131.387
2026-04-03T20,1092.766
2026-04-03T21,937.084
2026-04-03T22,641.588
2026-04-03T23,401.779
2026-04-04T00,329.616
2026-04-04T01,323.030
2026-04-04T02,301.474
2026-04-04T03,296.385
2026-04-04T04,294.289
2026-04-04T05,296.684
2026-04-04T06,350.872
2026-04-04T07,433.800
2026-04-04T08,543.672
2026-04-04T09,775.990
2026-04-04T10,1410.972
2026-04-04T11,1448.993
2026-04-04T12,1476.536
2026-04-04T13,1484.619
2026-04-04T14,1477.134
2026-04-04T15,1468.752
2026-04-04T16,1436.718
2026-04-04T17,1437.317
2026-04-04T18,1295.412
2026-04-04T19,1384.327
2026-04-04T20,1408.876
2026-04-04T21,1327.744
2026-04-04T22,775.690
2026-04-04T23,419.729
2026-04-05T00,341.889
2026-04-05T01,329.016
2026-04-05T02,307.760
2026-04-05T03,305.665
2026-04-05T04,297.282
2026-04-05T05,292.193
2026-04-05T06,299.977
2026-04-05T07,325.124
2026-04-05T08,423.320
2026-04-05T09,544.568
2026-04-05T10,704.735
2026-04-05T11,1216.072
2026-04-05T12,1260.380
2026-04-05T13,1397.495
2026-04-05T14,1386.718
2026-04-05T15,1392.705
2026-04-05T16,1372.946
2026-04-05T17,1357.379
2026-04-05T18,1294.509
2026-04-05T19,1264.572
2026-04-05T20,1216.971
2026-04-05T21,819.996
2026-04-05T22,604.144
2026-04-05T23,513.732
2026-04-06T00,481.721
2026-04-06T01,479.625
2026-04-06T02,462.560
2026-04-06T03,460.464
2026-04-06T04,458.668
2026-04-06T05,450.584
2026-04-06T06,356.875
2026-04-06T07,422.442
2026-04-06T08,525.732
2026-04-06T09,647.883
2026-04-06T10,874.523
2026-04-06T11,1108.348
2026-04-06T12,1332.292
2026-04-06T13,1383.189
2026-04-06T14,1376.602
2026-04-06T15,1349.657
2026-04-06T16,1287.683
2026-04-06T17,1284.689
2026-04-06T18,1196.967
2026-04-06T19,1187.686
2026-04-06T20,1125.712
2026-04-06T21,908.354
2026-04-06T22,793.088
2026-04-06T23,701.774
2026-04-07T00,659.363
2026-04-07T01,650.980
2026-04-07T02,631.819
2026-04-07T03,633.256
2026-04-07T04,628.227
2026-04-07T05,609.785
2026-04-07T06,346.327
2026-04-07T07,416.024
2026-04-07T08,518.772
2026-04-07T09,662.237
2026-04-07T10,934.077
2026-04-07T11,986.050
2026-04-07T12,1299.325
2026-04-07T13,1324.234
2026-04-07T14,1320.881
2026-04-07T15,1273.698
2026-04-07T16,1203.522
2026-04-07T17,1165.201
2026-04-07T18,988.445
2026-04-07T19,983.895
2026-04-07T20,956.830
2026-04-07T21,882.823
2026-04-07T22,783.188
2026-04-07T23,694.331
2026-04-08T00,664.622
2026-04-08T01,654.084
2026-04-08T02,632.050
2026-04-08T03,625.823
2026-04-08T04,625.344
2026-04-08T05,602.591
2026-04-08T06,354.944
2026-04-08T07,422.724
2026-04-08T08,513.735
2026-04-08T09,667.017
2026-04-08T10,935.022
2026-04-08T11,1001.604
2026-04-08T12,1340.980
2026-04-08T13,1329.005
2026-04-08T14,1306.491
2026-04-08T15,1268.171
2026-04-08T16,1182.908
2026-04-08T17,1158.478
2026-04-08T18,982.204
2026-04-08T19,984.599
2026-04-08T20,944.362
2026-04-08T21,873.709
2026-04-08T22,722.103
2026-04-08T23,596.843
2026-04-09T00,626.644
2026-04-09T01,621.853
2026-04-09T02,635.326
2026-04-09T03,628.440
2026-04-09T04,625.745
2026-04-09T05,598.500
2026-04-09T06,378.441
2026-04-09T07,465.567
2026-04-09T08,571.255
2026-04-09T09,725.446
2026-04-09T10,984.726
2026-04-09T11,1025.145
2026-04-09T12,1387.418
2026-04-09T13,1397.298
2026-04-09T14,1355.981
2026-04-09T15,1296.700
2026-04-09T16,1270.054
2026-04-09T17,1235.024
2026-04-09T18,1026.342
2026-04-09T19,1020.953
2026-04-09T20,980.534
2026-04-09T21,916.163
2026-04-09T22,734.427
2026-04-09T23,609.578
2026-04-10T00,582.908
2026-04-10T01,578.417
2026-04-10T02,559.855
2026-04-10T03,562.550
2026-04-10T04,560.454
2026-04-10T05,529.917
2026-04-10T06,366.151
2026-04-10T07,448.782
2026-04-10T08,556.861
2026-04-10T09,691.287
2026-04-10T10,955.646
2026-04-10T11,1086.179
2026-04-10T12,1345.449
2026-04-10T13,1409.219
2026-04-10T14,1409.219
2026-04-10T15,1389.459
2026-04-10T16,1294.254
2026-04-10T17,1277.189
2026-04-10T18,1149.949
2026-04-10T19,1131.387
2026-04-10T20,1092.766
2026-04-10T21,937.084
2026-04-10T22,641.588
2026-04-10T23,401.779
2026-04-11T00,329.616
2026-04-11T01,323.030
2026-04-11T02,301.474
2026-04-11T03,296.385
2026-04-11T04,294.289
2026-04-11T05,296.684
2026-04-11T06,350.872
2026-04-11T07,433.800
2026-04-11T08,543.672
2026-04-11T09,775.990
2026-04-11T10,1410.972
2026-04-11T11,1448.993
2026-04-11T12,1476.536
2026-04-11T13,1484.619
2026-04-11T14,1477.134
2026-04-11T15,1468.752
2026-04-11T16,1436.718
2026-04-11T17,1437.317
2026-04-11T18,1295.412
2026-04-11T19,1384.327
2026-04-11T20,1408.876
2026-04-11T21,1327.744
2026-04-11T22,775.690
2026-04-11T23,419.729
2026-04-12T00,341.889
2026-04-12T01,329.016
2026-04-12T02,307.760
2026-04-12T03,305.665
2026-04-12T04,297.282
2026-04-12T05,292.193
2026-04-12T06,299.977
2026-04-12T07,325.124
2026-04-12T08,423.320
2026-04-12T09,544.568
2026-04-12T10,704.735
2026-04-12T11,1216.072
2026-04-12T12,1260.380
2026-04-12T13,1397.495
2026-04-12T14,1386.718
2026-04-12T15,1392.705
2026-04-12T16,1372.946
2026-04-12T17,1357.379
2026-04-12T18,1294.509
2026-04-12T19,1264.572
2026-04-12T20,1216.971
2026-04-12T21,819.996
2026-04-12T22,604.144
2026-04-12T23,513.732
2026-04-13T00,481.721
2026-04-13T01,479.625
2026-04-13T02,462.560
2026-04-13T03,460.464
2026-04-13T04,458.668
2026-04-13T05,450.584
2026-04-13T06,356.875
2026-04-13T07,422.442
2026-04-13T08,525.732
2026-04-13T09,647.883
2026-04-13T10,874.523
2026-04-13T11,1108.348
2026-04-13T12,1332.292
2026-04-13T13,1383.189
2026-04-13T14,1376.602
2026-04-13T15,1349.657
2026-04-13T16,1287.683
2026-04-13T17,1284.689
2026-04-13T18,1196.967
2026-04-13T19,1187.686
2026-04-13T20,1125.712
2026-04-13T21,908.354
2026-04-13T22,793.088
2026-04-13T23,701.774
2026-04-14T00,659.363
2026-04-14T01,650.980
2026-04-14T02,631.819
2026-04-14T03,633.256
2026-04-14T04,628.227
2026-04-14T05,609.785
2026-04-14T06,346.327
2026-04-14T07,416.024
2026-04-14T08,518.772
2026-04-14T09,662.237
2026-04-14T10,934.077
2026-04-14T11,986.050
2026-04-14T12,1299.325
2026-04-14T13,1324.234
2026-04-14T14,1320.881
2026-04-14T15,1273.698
2026-04-14T16,1203.522
2026-04-14T17,1165.201
2026-04-14T18,988.445
2026-04-14T19,983.895
2026-04-14T20,956.830
2026-04-14T21,882.823
2026-04-14T22,783.188
2026-04-14T23,694.331
2026-04-15T00,664.622
2026-04-15T01,654.084
2026-04-15T02,632.050
2026-04-15T03,625.823
2026-04-15T04,625.344
2026-04-15T05,602.591
2026-04-15T06,354.944
2026-04-15T07,422.724
2026-04-15T08,513.735
2026-04-15T09,667.017
2026-04-15T10,935.022
2026-04-15T11,1001.604
2026-04-15T12,1340.980
2026-04-15T13,1329.005
2026-04-15T14,1306.491
2026-04-15T15,1268.171
2026-04-15T16,1182.908
2026-04-15T17,1158.478
2026-04-15T18,982.204
2026-04-15T19,984.599
2026-04-15T20,944.362
2026-04-15T21,873.709
2026-04-15T22,722.103
2026-04-15T23,596.843
2026-04-16T00,626.644
2026-04-16T01,621.853
2026-04-16T02,635.326
2026-04-16T03,628.440
2026-04-16T04,625.745
2026-04-16T05,598.500
2026-04-16T06,378.441
2026-04-16T07,465.567
2026-04-16T08,571.255
2026-04-16T09,725.446
2026-04-16T10,984.726
2026-04-16T11,1025.145
2026-04-16T12,1387.418
2026-04-16T13,1397.298
2026-04-16T14,1355.981
2026-04-16T15,1296.700
2026-04-16T16,1270.054
2026-04-16T17,1235.024
2026-04-16T18,1026.342
2026-04-16T19,1020.953
2026-04-16T20,980.534
2026-04-16T21,916.163
2026-04-16T22,734.427
2026-04-16T23,609.578
2026-04-17T00,582.908
2026-04-17T01,578.417
2026-04-17T02,559.855
2026-04-17T03,562.550
2026-04-17T04,560.454
2026-04-17T05,529.917
2026-04-17T06,366.151
2026-04-17T07,448.782
2026-04-17T08,556.861
2026-04-17T09,691.287
2026-04-17T10,955.646
2026-04-17T11,1086.179
2026-04-17T12,1345.449
2026-04-17T13,1409.219
2026-04-17T14,1409.219
2026-04-17T15,1389.459
2026-04-17T16,1294.254
2026-04-17T17,1277.189
2026-04-17T18,1149.949
2026-04-17T19,1131.387
2026-04-17T20,1092.766
2026-04-17T21,937.084
2026-04-17T22,641.588
2026-04-17T23,401.779
2026-04-18T00,329.616
2026-04-18T01,323.030
2026-04-18T02,301.474
2026-04-18T03,296.385
2026-04-18T04,294.289
2026-04-18T05,296.684
2026-04-18T06,350.872
2026-04-18T07,433.800
2026-04-18T08,543.672
2026-04-18T09,775.990
2026-04-18T10,1410.972
2026-04-18T11,1448.993
2026-04-18T12,1476.536
2026-04-18T13,1484.619
2026-04-18T14,1477.134
2026-04-18T15,1468.752
2026-04-18T16,1436.718
2026-04-18T17,1437.317
2026-04-18T18,1295.412
2026-04-18T19,1384.327
2026-04-18T20,1408.876
2026-04-18T21,1327.744
2026-04-18T22,775.690
2026-04-18T23,419.729
2026-04-19T00,341.889
2026-04-19T01,329.016
2026-04-19T02,307.760
2026-04-19T03,305.665
2026-04-19T04,297.282
2026-04-19T05,292.193
2026-04-19T06,299.977
2026-04-19T07,325.124
2026-04-19T08,423.320
2026-04-19T09,544.568
2026-04-19T10,704.735
2026-04-19T11,1216.072
2026-04-19T12,1260.380
2026-04-19T13,1397.495
2026-04-19T14,1386.718
2026-04-19T15,1392.705
2026-04-19T16,1372.946
2026-04-19T17,1357.379
2026-04-19T18,1294.509
2026-04-19T19,1264.572
2026-04-19T20,1216.971
2026-04-19T21,819.996
2026-04-19T22,604.144
2026-04-19T23,513.732
2026-04-20T00,481.721
2026-04-20T01,479.625
2026-04-20T02,462.560
2026-04-20T03,460.464
2026-04-20T04,458.668
2026-04-20T05,450.584
2026-04-20T06,356.875
2026-04-20T07,422.442
2026-04-20T08,525.732
2026-04-20T09,647.883
2026-04-20T10,874.523
2026-04-20T11,1108.348
2026-04-20T12,1332.292
2026-04-20T13,1383.189
2026-04-20T14,1376.602
2026-04-20T15,1349.657
2026-04-20T16,1287.683
2026-04-20T17,1284.689
2026-04-20T18,1196.967
2026-04-20T19,1187.686
2026-04-20T20,1125.712
2026-04-20T21,908.354
2026-04-20T22,793.088
2026-04-20T23,701.774
2026-04-21T00,659.363
2026-04-21T01,650.980
2026-04-21T02,631.819
2026-04-21T03,633.256
2026-04-21T04,628.227
2026-04-21T05,609.785
2026-04-21T06,346.327
2026-04-21T07,416.024
2026-04-21T08,518.772
2026-04-21T09,662.237
2026-04-21T10,934.077
2026-04-21T11,986.050
2026-04-21T12,1299.325
2026-04-21T13,1324.234
2026-04-21T14,1320.881
2026-04-21T15,1273.698
2026-04-21T16,1203.522
2026-04-21T17,1165.201
2026-04-21T18,988.445
2026-04-21T19,983.895
2026-04-21T20,956.830
2026-04-21T21,882.823
2026-04-21T22,783.188
2026-04-21T23,694.331
2026-04-22T00,664.622
2026-04-22T01,654.084
2026-04-22T02,632.050
2026-04-22T03,625.823
2026-04-22T04,625.344
2026-04-22T05,602.591
2026-04-22T06,354.944
2026-04-22T07,422.724
2026-04-22T08,513.735
2026-04-22T09,667.017
2026-04-22T10,935.022
2026-04-22T11,1001.604
2026-04-22T12,1340.980
2026-04-22T13,1329.005
2026-04-22T14,1306.491
2026-04-22T15,1268.171
2026-04-22T16,1182.908
2026-04-22T17,1158.478
2026-04-22T18,982.204
2026-04-22T19,984.599
2026-04-22T20,944.362
2026-04-22T21,873.709
2026-04-22T22,722.103
2026-04-22T23,596.843
2026-04-23T00,626.614
2026-04-23T01,621.824
2026-04-23T02,635.296
2026-04-23T03,628.410
2026-04-23T04,625.716
2026-04-23T05,598.472
2026-04-23T06,378.423
2026-04-23T07,465.545
2026-04-23T08,571.228
2026-04-23T09,725.411
2026-04-23T10,984.679
2026-04-23T11,1025.096
2026-04-23T12,1387.353
2026-04-23T13,1397.232
2026-04-23T14,1355.917
2026-04-23T15,1296.639
2026-04-23T16,1269.993
2026-04-23T17,1234.965
2026-04-23T18,1026.294
2026-04-23T19,1020.905
2026-04-23T20,980.488
2026-04-23T21,916.120
2026-04-23T22,734.393
2026-04-23T23,609.549
2026-04-24T00,582.908
2026-04-24T01,578.417
2026-04-24T02,559.855
2026-04-24T03,562.550
2026-04-24T04,560.454
2026-04-24T05,529.917
2026-04-24T06,366.151
2026-04-24T07,448.782
2026-04-24T08,556.861
2026-04-24T09,691.287
2026-04-24T10,955.646
2026-04-24T11,1086.179
2026-04-24T12,1345.449
2026-04-24T13,1409.219
2026-04-24T14,1409.219
2026-04-24T15,1389.459
2026-04-24T16,1294.254
2026-04-24T17,1277.189
2026-04-24T18,1149.949
2026-04-24T19,1131.387
2026-04-24T20,1092.766
2026-04-24T21,937.084
2026-04-24T22,641.588
2026-04-24T23,401.779
2026-04-25T00,329.616
2026-04-25T01,323.030
2026-04-25T02,301.474
2026-04-25T03,296.385
2026-04-25T04,294.289
2026-04-25T05,296.684
2026-04-25T06,350.872
2026-04-25T07,433.800
2026-04-25T08,543.672
2026-04-25T09,775.990
2026-04-25T10,1410.972
2026-04-25T11,1448.993
2026-04-25T12,1476.536
2026-04-25T13,1484.619
2026-04-25T14,1477.134
2026-04-25T15,1468.752
2026-04-25T16,1436.718
2026-04-25T17,1437.317
2026-04-25T18,1295.412
2026-04-25T19,1384.327
2026-04-25T20,1408.876
2026-04-25T21,1327.744
2026-04-25T22,775.690
2026-04-25T23,419.729
2026-04-26T00,341.889
2026-04-26T01,329.016
2026-04-26T02,307.760
2026-04-26T03,305.665
2026-04-26T04,297.282
2026-04-26T05,292.193
2026-04-26T06,299.977
2026-04-26T07,325.124
2026-04-26T08,423.320
2026-04-26T09,544.568
2026-04-26T10,704.735
2026-04-26T11,1216.072
2026-04-26T12,1260.380
2026-04-26T13,1397.495
2026-04-26T14,1386.718
2026-04-26T15,1392.705
2026-04-26T16,1372.946
2026-04-26T17,1357.379
2026-04-26T18,1294.509
2026-04-26T19,1264.572
2026-04-26T20,1216.971
2026-04-26T21,819.996
2026-04-26T22,604.144
2026-04-26T23,513.732
2026-04-27T00,481.721
2026-04-27T01,479.625
2026-04-27T02,462.560
2026-04-27T03,460.464
2026-04-27T04,458.668
2026-04-27T05,450.584
2026-04-27T06,356.875
2026-04-27T07,422.442
2026-04-27T08,525.732
2026-04-27T09,647.883
2026-04-27T10,874.523
2026-04-27T11,1108.348
2026-04-27T12,1332.292
2026-04-27T13,1383.189
2026-04-27T14,1376.602
2026-04-27T15,1349.657
2026-04-27T16,1287.683
2026-04-27T17,1284.689
2026-04-27T18,1196.967
2026-04-27T19,1187.686
2026-04-27T20,1125.712
2026-04-27T21,908.354
2026-04-27T22,793.088
2026-04-27T23,701.774
2026-04-28T00,659.363
2026-04-28T01,650.980
2026-04-28T02,631.819
2026-04-28T03,633.256
2026-04-28T04,628.227
2026-04-28T05,609.785
2026-04-28T06,346.327
2026-04-28T07,416.024
2026-04-28T08,518.772
2026-04-28T09,662.237
2026-04-28T10,934.077
2026-04-28T11,986.050
2026-04-28T12,1299.325
2026-04-28T13,1324.234
2026-04-28T14,1320.881
2026-04-28T15,1273.698
2026-04-28T16,1203.522
2026-04-28T17,1165.201
2026-04-28T18,988.445
2026-04-28T19,983.895
2026-04-28T20,956.830
2026-04-28T21,882.823
2026-04-28T22,783.188
2026-04-28T23,694.331
2026-04-29T00,664.622
2026-04-29T01,654.084
2026-04-29T02,632.050
2026-04-29T03,625.823
2026-04-29T04,625.344
2026-04-29T05,602.591
2026-04-29T06,354.944
2026-04-29T07,422.724
2026-04-29T08,513.735
2026-04-29T09,667.017
2026-04-29T10,935.022
2026-04-29T11,1001.604
2026-04-29T12,1340.980
2026-04-29T13,1329.005
2026-04-29T14,1306.491
2026-04-29T15,1268.171
2026-04-29T16,1182.908
2026-04-29T17,1158.478
2026-04-29T18,982.204
2026-04-29T19,984.599
2026-04-29T20,944.362
2026-04-29T21,873.709
2026-04-29T22,722.103
2026-04-29T23,596.843
2026-04-30T00,626.614
2026-04-30T01,621.823
2026-04-30T02,635.296
2026-04-30T03,628.410
2026-04-30T04,625.715
2026-04-30T05,598.471
2026-04-30T06,378.423
2026-04-30T07,465.544
2026-04-30T08,571.227
2026-04-30T09,725.411
2026-04-30T10,984.679
2026-04-30T11,1025.096
2026-04-30T12,1387.352
2026-04-30T13,1397.232
2026-04-30T14,1355.916
2026-04-30T15,1296.638
2026-04-30T16,1269.993
2026-04-30T17,1234.965
2026-04-30T18,1026.293
2026-04-30T19,1020.904
2026-04-30T20,980.487
2026-04-30T21,916.119
2026-04-30T22,734.392
2026-04-30T23,609.549
2026-05-01T00,596.035
2026-05-01T01,587.427
2026-05-01T02,569.746
2026-05-01T03,570.676
2026-05-01T04,568.117
2026-05-01T05,498.789
2026-05-01T06,341.522
2026-05-01T07,415.968
2026-05-01T08,528.568
2026-05-01T09,663.501
2026-05-01T10,916.618
2026-05-01T11,961.751
2026-05-01T12,1233.014
2026-05-01T13,1246.275
2026-05-01T14,1208.122
2026-05-01T15,1205.562
2026-05-01T16,1165.082
2026-05-01T17,1103.432
2026-05-01T18,962.915
2026-05-01T19,972.453
2026-05-01T20,955.935
2026-05-01T21,899.868
2026-05-01T22,697.002
2026-05-01T23,510.421
2026-05-02T00,450.899
2026-05-02T01,440.429
2026-05-02T02,410.648
2026-05-02T03,413.440
2026-05-02T04,408.321
2026-05-02T05,401.574
2026-05-02T06,318.049
2026-05-02T07,415.069
2026-05-02T08,548.849
2026-05-02T09,722.182
2026-05-02T10,1213.099
2026-05-02T11,1236.830
2026-05-02T12,1272.893
2026-05-02T13,1280.105
2026-05-02T14,1237.295
2026-05-02T15,1238.459
2026-05-02T16,1224.266
2026-05-02T17,1243.112
2026-05-02T18,1257.537
2026-05-02T19,1278.011
2026-05-02T20,1251.488
2026-05-02T21,1181.689
2026-05-02T22,717.064
2026-05-02T23,375.283
2026-05-03T00,309.431
2026-05-03T01,293.145
2026-05-03T02,271.334
2026-05-03T03,272.497
2026-05-03T04,267.844
2026-05-03T05,260.864
2026-05-03T06,271.625
2026-05-03T07,309.722
2026-05-03T08,396.968
2026-05-03T09,500.499
2026-05-03T10,743.333
2026-05-03T11,1070.504
2026-05-03T12,1148.734
2026-05-03T13,1282.511
2026-05-03T14,1263.026
2026-05-03T15,1243.250
2026-05-03T16,1229.000
2026-05-03T17,1224.056
2026-05-03T18,1181.596
2026-05-03T19,1146.407
2026-05-03T20,1088.535
2026-05-03T21,725.593
2026-05-03T22,636.893
2026-05-03T23,519.984
2026-05-04T00,435.943
2026-05-04T01,422.856
2026-05-04T02,408.024
2026-05-04T03,415.295
2026-05-04T04,405.407
2026-05-04T05,382.723
2026-05-04T06,340.554
2026-05-04T07,402.208
2026-05-04T08,492.654
2026-05-04T09,624.687
2026-05-04T10,887.882
2026-05-04T11,939.358
2026-05-04T12,1161.837
2026-05-04T13,1159.511
2026-05-04T14,1102.509
2026-05-04T15,1097.565
2026-05-04T16,1097.856
2026-05-04T17,1062.667
2026-05-04T18,933.250
2026-05-04T19,938.485
2026-05-04T20,897.188
2026-05-04T21,831.172
2026-05-04T22,711.643
2026-05-04T23,623.233
2026-05-05T00,595.032
2026-05-05T01,584.271
2026-05-05T02,563.041
2026-05-05T03,566.531
2026-05-05T04,515.927
2026-05-05T05,415.301
2026-05-05T06,345.212
2026-05-05T07,413.556
2026-05-05T08,509.238
2026-05-05T09,656.687
2026-05-05T10,899.819
2026-05-05T11,904.763
2026-05-05T12,1161.854
2026-05-05T13,1184.829
2026-05-05T14,1149.348
2026-05-05T15,1135.970
2026-05-05T16,1103.398
2026-05-05T17,1057.447
2026-05-05T18,936.463
2026-05-05T19,932.101
2026-05-05T20,904.181
2026-05-05T21,834.383
2026-05-05T22,740.736
2026-05-05T23,654.652
2026-05-06T00,632.831
2026-05-06T01,612.764
2026-05-06T02,582.810
2026-05-06T03,585.136
2026-05-06T04,567.978
2026-05-06T05,497.889
2026-05-06T06,347.824
2026-05-06T07,418.495
2026-05-06T08,503.706
2026-05-06T09,645.627
2026-05-06T10,903.297
2026-05-06T11,937.614
2026-05-06T12,1138.863
2026-05-06T13,1166.782
2026-05-06T14,1145.552
2026-05-06T15,1110.654
2026-05-06T16,1097.276
2026-05-06T17,1078.081
2026-05-06T18,942.267
2026-05-06T19,929.180
2026-05-06T20,900.388
2026-05-06T21,839.897
2026-05-06T22,727.058
2026-05-06T23,625.270
2026-05-07T00,534.425
2026-05-07T01,527.445
2026-05-07T02,504.877
2026-05-07T03,509.297
2026-05-07T04,455.785
2026-05-07T05,380.170
2026-05-07T06,323.168
2026-05-07T07,392.501
2026-05-07T08,492.778
2026-05-07T09,627.490
2026-05-07T10,852.939
2026-05-07T11,945.539
2026-05-07T12,1102.121
2026-05-07T13,1123.758
2026-05-07T14,1097.235
2026-05-07T15,1091.651
2026-05-07T16,1086.532
2026-05-07T17,1051.168
2026-05-07T18,954.380
2026-05-07T19,948.098
2026-05-07T20,928.787
2026-05-07T21,863.177
2026-05-07T22,712.412
2026-05-07T23,622.837
2026-05-08T00,596.035
2026-05-08T01,587.427
2026-05-08T02,569.746
2026-05-08T03,570.676
2026-05-08T04,568.117
2026-05-08T05,498.789
2026-05-08T06,341.522
2026-05-08T07,415.968
2026-05-08T08,528.568
2026-05-08T09,663.501
2026-05-08T10,916.618
2026-05-08T11,961.751
2026-05-08T12,1233.014
2026-05-08T13,1246.275
2026-05-08T14,1208.122
2026-05-08T15,1205.562
2026-05-08T16,1165.082
2026-05-08T17,1103.432
2026-05-08T18,962.915
2026-05-08T19,972.453
2026-05-08T20,955.935
2026-05-08T21,899.868
2026-05-08T22,697.002
2026-05-08T23,510.421
2026-05-09T00,450.899
2026-05-09T01,440.429
2026-05-09T02,410.648
2026-05-09T03,413.440
2026-05-09T04,408.321
2026-05-09T05,401.574
2026-05-09T06,318.049
2026-05-09T07,415.069
2026-05-09T08,548.849
2026-05-09T09,722.182
2026-05-09T10,1213.099
2026-05-09T11,1236.830
2026-05-09T12,1272.893
2026-05-09T13,1280.105
2026-05-09T14,1237.295
2026-05-09T15,1238.459
2026-05-09T16,1224.266
2026-05-09T17,1243.112
2026-05-09T18,1257.537
2026-05-09T19,1278.011
2026-05-09T20,1251.488
2026-05-09T21,1181.689
2026-05-09T22,717.064
2026-05-09T23,375.283
2026-05-10T00,309.431
2026-05-10T01,293.145
